node_id,trust_rank_scores
1134,0.0014934933980946619
1396,0.001448010295864051
1309,0.0014215351919291584
1079,0.0013203089301091313
1138,0.0013193118467338166
1037,0.0013184714946946772
1147,0.0011921299446842973
1108,0.0011675328834593356
1051,0.0011373355007689623
1356,0.001124824564790276
1310,0.0010975118091852256
1016,0.0010834746193145544
1220,0.0010394733560476206
1023,0.001038862969842604
1780,0.0010244320263483988
1039,0.0010109717068462008
1545,0.0010070451843759883
1034,0.0009513757124403346
1035,0.0008986300394181735
1126,0.0008897231182833699
1007,0.0008682543197140254
1210,0.0008661886014940968
1327,0.0008661389115307105
1142,0.0008259615459025397
1224,0.0008190234940355181
1049,0.0007983553134128889
1259,0.0007938677207623481
1562,0.000775213715044029
1891,0.0007745488740112724
1264,0.0007735909266089921
1774,0.0007667312348845505
1246,0.0007632875222230023
1040,0.0007513528323595188
1344,0.0007419430870731588
1105,0.0007187806757821717
1222,0.0007186046854923807
1090,0.0007156227008096252
1050,0.0007076745980603423
1205,0.0007047789486971172
1081,0.0006965291065431837
1422,0.0006956023417212161
1002,0.0006937005006230194
1011,0.0006900301714407728
1837,0.000687394676629068
1228,0.0006838533131508328
1004,0.0006756989513299215
1626,0.0006726219666956627
1612,0.0006678549976713124
1172,0.0006675613518937774
1165,0.0006580673593765913
1075,0.0006486508673242011
1754,0.000645820151464121
1553,0.0006378985363121346
1073,0.000630534730934348
1528,0.0006292590016264877
1145,0.0006267059610018713
1042,0.0006233243553081143
1017,0.0006181142329404857
1149,0.0006161945669241114
1086,0.0006141318488283045
1283,0.0006128953434925223
1389,0.0006060302245224145
1084,0.0006027596337765312
1185,0.0006020628236829756
1098,0.0006016786635481529
1195,0.0005952644008912784
1391,0.0005945172202102292
1099,0.0005927106851953836
1855,0.0005836812510160071
1875,0.0005827278874651015
1140,0.0005824691284550206
1248,0.0005765829462682276
1027,0.000573908557205355
1005,0.0005725126859227812
1961,0.000565374213343761
1617,0.0005612753147166186
1350,0.0005558932926498136
1135,0.0005542422729420206
1471,0.0005497483038545025
1917,0.0005455866952125384
1701,0.000545560865397411
1582,0.0005394035821290744
1535,0.0005353587118091215
1658,0.000533798196003506
1353,0.0005321363246451895
1914,0.0005268910001601656
1181,0.0005250547153697947
1505,0.0005187594265705169
1074,0.0005184364866869944
1103,0.0005164166145788497
2126,0.0005156618274970498
1728,0.0005108814426661901
1078,0.0005107511251727363
1747,0.000509856315358324
1072,0.0005013590189738856
1656,0.0004955121089023868
1596,0.0004921594445252743
1071,0.0004894212046272579
1282,0.00048743138329232114
1608,0.0004873468450370406
1930,0.0004811116431391769
1258,0.0004785211061460957
1397,0.0004771723160143565
1298,0.0004771272862475398
1330,0.0004706052894045467
1056,0.00046672069484819786
1611,0.00046398550466544375
1443,0.0004639320334649564
1089,0.00045510068078831564
1068,0.00045411187910284227
1688,0.0004534330203910141
1511,0.00045329356638988065
1445,0.0004529658989713283
1021,0.0004527574483782339
1159,0.00045217303932166154
1906,0.0004519503206116773
1201,0.0004517675624104761
1470,0.0004501157444723974
1184,0.0004470097898967968
2184,0.0004411089960082088
1623,0.00044103806991910787
1627,0.0004403518611404057
1132,0.0004386903184601064
2190,0.00043816261396313237
1581,0.0004378630484331992
1025,0.00043760232000666064
1757,0.00043706675547987414
1276,0.0004342877919508031
1668,0.0004313692967216217
1160,0.00042950410236449095
1542,0.0004287329460506735
1133,0.00042847888071119444
1377,0.00041915774649585956
1199,0.00041874780313280984
1300,0.0004169489967660144
2085,0.00041356944217435407
1268,0.0004123418301852192
1956,0.0004110079724738032
1326,0.0004102721163969027
1189,0.00040976007304230973
1690,0.0004096818594392463
1245,0.0004085541874297886
1335,0.0004079203182633808
1385,0.00040499395301842847
1020,0.00040373676815169636
1388,0.0004024791303796764
1748,0.0004017850100799513
1433,0.0004010107103636834
1269,0.0004007490315728495
1179,0.0004005337364869957
2152,0.0003998095769967476
1340,0.00039721295553478756
1729,0.00039665651945424796
1214,0.0003940518904543941
1570,0.00039252740636871563
2108,0.00039225742013357774
1523,0.000390941578305226
1679,0.000387615721658911
1128,0.0003856845346583502
1136,0.0003833485210222549
1419,0.00038258694846075977
1390,0.0003813677990347667
1223,0.00037933466626015615
1009,0.0003785060136666621
1381,0.00037532106167355154
1439,0.00037280379436876163
1676,0.00037039653954663225
1061,0.0003697507018948379
1308,0.00036901552288518056
1173,0.0003689184832591588
1666,0.00036829868034142727
1659,0.0003679478000411121
1243,0.0003677923871450128
1115,0.00036713735558408216
1151,0.0003665620479540297
1177,0.0003657491419433106
1962,0.00036438131453254567
1775,0.0003622732899682911
1660,0.00035930748436114896
1778,0.00035870788429445666
1054,0.0003574807151545808
1338,0.0003563524616150114
1451,0.00035622593068035944
1765,0.00035388077760864565
1447,0.0003525790963147547
1691,0.00035212076381208263
1824,0.00035210271373468027
1106,0.00035146072663361943
2008,0.00035025197604420465
1645,0.0003498526788937488
2066,0.00034764210200040064
1083,0.00034700327110514823
2014,0.00034682881089783595
1152,0.00034645000188827046
1290,0.0003460539295603716
1473,0.00034592617657157733
1217,0.0003444094891775324
1146,0.00034412748355773694
1267,0.0003440195087910448
1080,0.0003423834629654445
1696,0.00034179407137265245
1537,0.0003417570993062853
1382,0.0003409047808374648
1559,0.000339507688280658
1066,0.000339105026624398
1289,0.0003389514236686762
1518,0.0003372252770159853
1969,0.00033709164512363515
1406,0.0003370075834591227
1358,0.0003367872245990676
1113,0.0003359703941344721
1328,0.00033401900706070246
1703,0.00033301749682001846
1722,0.0003329006872174752
1944,0.0003326734896060981
1723,0.0003308524864532359
1861,0.00033060640126929264
1449,0.00032652834865283775
1813,0.0003261514933482165
1835,0.00032576700493021707
1026,0.00032565488523045695
1664,0.00032536359459428663
2072,0.0003237817478767397
1286,0.0003231830478965642
1519,0.0003222482206942432
1250,0.0003207872252255557
2189,0.00032010053854351363
1144,0.0003194993272026281
1044,0.00031944581141031634
2084,0.0003183558110463271
1669,0.00031547053016416955
1534,0.0003144296818171871
1635,0.00031424291212831125
1139,0.00031414339809736423
1585,0.00031355774216374567
1517,0.0003117485343412936
1827,0.00031095934127856333
2031,0.000309798770837159
1204,0.0003093954691981092
1524,0.0003091864178859634
1475,0.0003088164526352479
1148,0.00030795261950920935
1076,0.0003067187655577502
1351,0.0003061503811986773
1209,0.0003055133302931693
1100,0.00030533095207696683
1429,0.00030422252127435
1339,0.0003041669504024419
1762,0.0003038854838574161
1010,0.0003033296467178068
1019,0.00030286273898637295
1955,0.0003019091916886147
1038,0.0003010601130800549
2107,0.00030083421187198365
1594,0.0002995079792681589
1392,0.0002991485420226727
1043,0.0002988955436113201
1249,0.00029856804690556784
1395,0.00029856804690556784
2071,0.00029848754992649036
1646,0.00029796030953610524
1769,0.00029686106167910506
1197,0.0002967218024941804
1753,0.0002963606883198467
1651,0.0002961732620178036
1014,0.00029522766195573226
1211,0.0002944367316280055
1454,0.0002939442081977831
2172,0.0002939442081977831
1469,0.0002928115133058214
2101,0.00029168952158409095
1452,0.00029153110512687605
1430,0.00029075738125802314
1357,0.00029065567113961606
1591,0.0002904815768160096
2151,0.0002901854258045314
1431,0.00028984473062841935
1235,0.0002891290627449842
2021,0.0002889242451573006
1104,0.00028887971991898404
1790,0.000288348156978834
1262,0.00028798793054189014
1163,0.0002878628429457674
1225,0.000287853618917306
2024,0.00028681994869226543
1579,0.00028668241548439723
1953,0.00028653082330773065
1759,0.00028554546911078896
1484,0.00028552172730502936
1686,0.00028532274059067794
1529,0.000284928156697749
1114,0.0002842009359098372
1604,0.00028392542281893273
1520,0.0002834711998180887
2017,0.0002832919896632666
1085,0.0002826027316732248
1720,0.0002825077811441681
1673,0.0002821191698759093
1110,0.0002817922002536764
2052,0.00028174655987922174
1048,0.000281397429097435
1557,0.00028092715917915737
1087,0.00028089439114685705
2177,0.0002808648202467192
1874,0.00028079726780133043
1093,0.0002805368634213165
1364,0.0002802166090352214
1215,0.00027995460233318096
1460,0.0002798459563543004
1503,0.0002796636140529055
1057,0.000279577827334466
1432,0.00027941762061279175
1916,0.00027846804918805205
1366,0.00027827821531441926
1800,0.0002781674685410677
1990,0.00027663943867652183
1597,0.0002763615650653237
2000,0.000276328632353469
2028,0.0002763020722810926
1845,0.00027462412507863376
1168,0.00027440386545160106
1710,0.00027439024390243905
1062,0.00027439024390243905
2093,0.00027439024390243905
1899,0.00027439024390243905
1437,0.00027439024390243905
1112,0.0002738455141028061
1949,0.00027342069450753847
1183,0.00027310602168208165
1817,0.0002729543787357568
1077,0.00027275138588987214
1329,0.00027239820569056254
1412,0.00027190459794709706
1624,0.00027186945595844753
1575,0.0002708914817508033
1793,0.0002706108248122532
1063,0.0002705999840300472
1488,0.00027047159741312374
1599,0.00026913456660965473
1167,0.00026745328742029586
1200,0.0002673033457096064
1012,0.0002668723417951427
2188,0.00026639067639814943
1789,0.00026563361438318835
1566,0.00026561242096331686
1500,0.00026474007254439705
1638,0.0002638495356432053
1121,0.00026226917664229544
1446,0.00026185395627593635
2053,0.0002613621807368254
1573,0.00026106290448351185
1684,0.00026059371121501976
1033,0.00026009210928771474
1821,0.0002600756690859841
1672,0.0002598312959970952
1137,0.00025934939707058553
1293,0.00025816506121915077
1634,0.00025802310654685496
1202,0.0002578135186804231
1598,0.0002569103151691598
1966,0.0002568797536643364
2089,0.00025680216891344387
2088,0.0002566207599413044
1764,0.00025609951187035754
1226,0.00025600026709195184
1047,0.00025600026709195184
1633,0.0002556583354397094
1129,0.00025536285649167546
1278,0.0002553216915168574
1342,0.0002549449364630935
1291,0.0002547234080185953
2076,0.00025464213275042623
1640,0.00025460651657669515
2061,0.00025394211212099944
2073,0.0002535370216628284
2097,0.00025300727833801634
1749,0.00025219679839992126
1807,0.000252183219703273
1871,0.000251258009697395
1809,0.0002511451115814775
1349,0.0002509435680000967
1175,0.00025012358649720274
1001,0.0002499393760158516
1325,0.0002499287010516587
1176,0.0002499287010516587
1082,0.0002495802952691232
1111,0.00024953849674923695
1094,0.00024925557633242003
1755,0.0002491754168591969
1193,0.0002491754168591969
1363,0.0002489361841921756
1551,0.0002484929917198662
1777,0.0002477159017971759
1975,0.00024711168164313224
1304,0.00024711168164313224
1588,0.00024711168164313224
1870,0.00024711168164313224
1060,0.00024689315763607377
1318,0.00024687567511564744
1088,0.0002468694921763618
2047,0.0002468299832058832
1347,0.00024679645866592216
2127,0.000246376923536127
1255,0.00024595623466948987
1879,0.0002457477535301669
1260,0.00024543631461511144
2164,0.00024451201442764566
1504,0.0002443989151936259
1015,0.00024391612405965903
1031,0.0002432403818158652
1886,0.00024274820831961228
1247,0.00024260267195751827
1182,0.0002421674422336329
1980,0.0002421674422336329
1951,0.0002420222317278451
1476,0.0002418538352536884
1816,0.00024115292684244257
1101,0.00024067067662916276
1606,0.00024016384695966893
2124,0.00023990022993194824
1434,0.00023970100556268723
1601,0.00023916257767852807
2136,0.00023802844483961164
1355,0.00023802426064343846
2109,0.00023793054895382916
1531,0.00023784691934628765
1859,0.00023769769737835747
1758,0.00023763572670436887
2146,0.0002374877820424741
1306,0.00023731277260522602
1313,0.00023719128182212752
1354,0.0002369731093288765
2166,0.00023694496007610892
1236,0.0002367043794876385
1798,0.0002363951036126903
1261,0.00023615183827710757
2169,0.00023583562594272085
1925,0.00023583562594272085
1456,0.00023583171972072262
1960,0.00023565488599698524
2104,0.00023562771512032605
1648,0.0002352873259114835
1287,0.00023503057161498633
1096,0.00023501952926061563
1154,0.0002349639721860991
1595,0.00023479301908123658
1013,0.00023439948584271062
1767,0.00023439695461915515
1198,0.00023395016338064795
1474,0.00023392241571584384
1862,0.00023360097364974586
1978,0.00023347240051347886
1212,0.00023347240051347886
1367,0.00023347240051347886
1485,0.00023347240051347886
1649,0.00023347026133472046
2158,0.00023296020351628975
1272,0.00023278740056899034
1218,0.00023246081333111267
2170,0.00023215866765565572
1141,0.0002309698842338117
1846,0.00023091546976007139
2142,0.00023051972445248205
1877,0.0002304581446469949
2078,0.00023029316855526364
1375,0.00023012220960036775
1143,0.00022963049657761468
1514,0.0002296071035244984
1116,0.00022946837852482984
1427,0.00022933442507538433
1256,0.0002290333108501149
1242,0.0002288115555503525
1959,0.00022876947445151928
1166,0.00022873486514465302
1750,0.0002287070791394632
1541,0.00022857455787984106
2137,0.00022855993660582933
1725,0.0002284231725244932
1555,0.00022791879572962008
1946,0.00022791879572962008
1499,0.00022782495363666953
1450,0.0002272816859964945
1887,0.00022693764777414625
1238,0.0002268476068219329
1506,0.00022684350362162507
1065,0.00022629237342110318
1788,0.00022578671885601197
1510,0.0002256371727611728
1571,0.00022528883183568681
1616,0.00022528883183568681
1332,0.00022528883183568681
1457,0.00022482976204622087
2174,0.00022470208647938433
1580,0.00022455021414847032
1716,0.00022439563240173792
1370,0.00022409786497122
2026,0.00022405806861027923
1739,0.00022393463114576108
1857,0.0002238225994884194
2168,0.0002237763325348997
1678,0.00022335280718925688
1808,0.00022331181759302103
2054,0.00022292477568427942
1003,0.00022270801712975363
1319,0.00022265864362377443
1239,0.00022247890428797685
2081,0.00022218655957079606
1828,0.00022179338331960666
1786,0.0002216222367183819
1162,0.00022133056002277338
1405,0.00022096929323423754
1803,0.00022092929157957754
1986,0.00022078358489385753
1818,0.00022032971718702348
1203,0.00021983311938382545
1644,0.00021983311938382545
1120,0.0002193689820421958
1783,0.00021923995585197676
1274,0.00021891211093992433
1602,0.00021881474491435439
1858,0.00021871005192135293
1314,0.00021864811297851445
1698,0.00021854342004088497
1632,0.0002184883163563183
1251,0.00021839515196746294
1254,0.00021839515196746294
2001,0.0002183444183989698
2036,0.0002183444183989698
1091,0.0002183444183989698
1971,0.0002179425898051111
1240,0.00021738754075945898
1903,0.0002171172300076993
1444,0.00021673236012764743
1731,0.00021673236012764743
1028,0.0002159361819182102
1935,0.0002159361819182102
1717,0.0002159361819182102
1901,0.0002159361819182102
1265,0.00021574194913847832
1155,0.00021543620372955013
1849,0.00021543620372955013
1584,0.00021536540979461447
1776,0.0002152228476907663
1539,0.0002149881708007972
2090,0.00021492728703796911
1740,0.000214862050426908
1647,0.00021478683205533437
1482,0.00021470926742589222
1387,0.00021439182684039864
1191,0.00021400144643286264
2182,0.0002139392327634834
1671,0.00021384464000352057
1743,0.00021381184658466303
1592,0.000213764223771195
1383,0.00021375743960788893
1462,0.00021375743960788893
1735,0.00021375743960788893
1515,0.00021375743960788893
1194,0.00021372654563720764
2075,0.00021362446736456262
1927,0.0002133278434493346
1379,0.0002133278434493346
1480,0.00021326331175947159
1865,0.00021308563970424363
1614,0.00021301347881899873
1302,0.00021265329332280714
1977,0.00021239022928156768
1275,0.0002119745775878443
1752,0.00021157164587619275
1838,0.00021148215169073786
2023,0.00021123322360099838
1343,0.0002109482616845259
1252,0.00021074026529738986
1832,0.00021057444641829403
1064,0.0002104790968001343
2039,0.00020993132024757437
1933,0.00020987487515331432
1481,0.00020903080872913994
1331,0.00020892169448010273
1833,0.00020892169448010273
2025,0.00020892169448010273
1376,0.0002086964281897725
1453,0.0002086964281897725
2043,0.00020849388181207987
1525,0.0002083885821936408
1694,0.00020834915286101926
1158,0.00020834915286101926
1317,0.00020834915286101926
1657,0.00020834915286101926
1324,0.00020834915286101926
2171,0.00020834915286101926
1567,0.00020820654979550297
1811,0.00020820654979550297
2034,0.00020811456141185846
1323,0.00020785003667705854
1733,0.00020769093125469514
1864,0.00020769093125469514
1770,0.00020769093125469514
2003,0.00020769093125469514
1921,0.00020769093125469514
1702,0.00020769093125469514
1907,0.00020758156468306886
1998,0.00020758156468306886
1292,0.00020748697192310604
1041,0.00020748697192310604
2062,0.00020745604983669967
1766,0.0002073129576298315
1552,0.00020710913098213928
1369,0.00020710125471257867
1554,0.00020696673085151906
1763,0.00020696673085151906
1067,0.0002067646049645542
1244,0.0002067646049645542
1839,0.00020656296843594483
1441,0.00020632744753870742
1466,0.00020619383825417204
1804,0.00020619383825417204
1689,0.00020619383825417204
2012,0.00020617487460654753
2050,0.00020611307692102547
2080,0.00020608674270935576
1307,0.00020595499890620027
1732,0.00020582962123274324
1600,0.00020582962123274324
1995,0.00020568958628446187
1322,0.0002049528685995667
1629,0.0002042741175758415
1822,0.00020424536952136441
1558,0.00020424536952136441
1301,0.00020399130269379353
1502,0.0002037861021214914
1495,0.0002036415548721003
1543,0.00020346598202824136
1157,0.00020346598202824136
1942,0.00020346598202824136
1420,0.00020346598202824136
1544,0.00020346598202824136
1070,0.00020346598202824136
1285,0.00020340747896206772
1130,0.00020340747896206772
2145,0.00020331741084041958
1296,0.00020318480955064974
1273,0.00020306997341348483
1164,0.0002029491746799627
1232,0.0002029491746799627
1708,0.0002029491746799627
1311,0.0002027840179717587
1576,0.0002027840179717587
1216,0.000202548598798486
1483,0.00020228083073844445
1991,0.00020228083073844445
1372,0.00020218228498074457
2111,0.00020212448608133445
1724,0.0002019716766053252
1124,0.0002019340935953335
1337,0.00020176697247706449
1866,0.00020176697247706449
1303,0.00020162647371799205
1970,0.00020162647371799205
1362,0.0002014805023360825
1123,0.00020144214276081839
1333,0.00020144214276081839
1692,0.00020122615588951455
1305,0.00020122615588951455
2057,0.0002010879640580575
1426,0.0002010879640580575
1341,0.0002010879640580575
1873,0.00020093722695812302
1572,0.00020093722695812302
1784,0.0002008108359369938
1882,0.0002008088106218978
1006,0.0002001212442631814
1122,0.0002001212442631814
1425,0.0002001212442631814
1463,0.00019988083347934697
1863,0.00019988083347934697
1196,0.00019966575192249009
2060,0.00019957626611279622
1030,0.0001992100577559237
1939,0.00019896617444659497
1440,0.00019891222520493316
1932,0.00019891222520493316
2162,0.00019891222520493316
2027,0.00019891222520493316
1533,0.00019879413083862023
1771,0.00019837240781905323
1772,0.00019837240781905323
1186,0.0001980391861456215
1881,0.00019744147815602955
1472,0.00019740390633385301
1461,0.00019740390633385301
2100,0.00019740390633385301
1501,0.0001968997478620109
2150,0.00019540330377371893
1421,0.00019540330377371893
1802,0.00019486048180735374
1950,0.00019486048180735374
1336,0.00019486048180735374
1346,0.00019486048180735374
1018,0.00019255455712451864
1032,0.00019255455712451864
1046,0.00019255455712451864
1058,0.00019255455712451864
1022,0.00019255455712451864
1024,0.00019255455712451864
1008,0.00019255455712451864
1053,0.00019255455712451864
1059,0.00019255455712451864
1052,0.00019255455712451864
1118,0.00019255455712451864
1187,0.00019255455712451864
1227,0.00019255455712451864
1230,0.00019255455712451864
1029,0.00019255455712451864
1036,0.00019255455712451864
1092,0.00019255455712451864
1156,0.00019255455712451864
1213,0.00019255455712451864
1241,0.00019255455712451864
1180,0.00019255455712451864
1231,0.00019255455712451864
1055,0.00019255455712451864
1192,0.00019255455712451864
1294,0.00019255455712451864
1102,0.00019255455712451864
1190,0.00019255455712451864
1219,0.00019255455712451864
1266,0.00019255455712451864
1315,0.00019255455712451864
1107,0.00019255455712451864
1109,0.00019255455712451864
1207,0.00019255455712451864
1125,0.00019255455712451864
1171,0.00019255455712451864
1178,0.00019255455712451864
1208,0.00019255455712451864
1263,0.00019255455712451864
1398,0.00019255455712451864
1400,0.00019255455712451864
1436,0.00019255455712451864
1458,0.00019255455712451864
1497,0.00019255455712451864
1498,0.00019255455712451864
1508,0.00019255455712451864
1513,0.00019255455712451864
1546,0.00019255455712451864
1549,0.00019255455712451864
1574,0.00019255455712451864
1609,0.00019255455712451864
1312,0.00019255455712451864
1097,0.00019255455712451864
1127,0.00019255455712451864
1131,0.00019255455712451864
1153,0.00019255455712451864
1161,0.00019255455712451864
1374,0.00019255455712451864
1380,0.00019255455712451864
1464,0.00019255455712451864
1493,0.00019255455712451864
1373,0.00019255455712451864
1410,0.00019255455712451864
1295,0.00019255455712451864
1424,0.00019255455712451864
1438,0.00019255455712451864
1316,0.00019255455712451864
1348,0.00019255455712451864
1489,0.00019255455712451864
1423,0.00019255455712451864
1428,0.00019255455712451864
1550,0.00019255455712451864
1565,0.00019255455712451864
1521,0.00019255455712451864
1522,0.00019255455712451864
1069,0.00019255455712451864
1270,0.00019255455712451864
1359,0.00019255455712451864
1117,0.00019255455712451864
1411,0.00019255455712451864
1417,0.00019255455712451864
1465,0.00019255455712451864
1530,0.00019255455712451864
1540,0.00019255455712451864
1569,0.00019255455712451864
1188,0.00019255455712451864
1206,0.00019255455712451864
1234,0.00019255455712451864
1237,0.00019255455712451864
1253,0.00019255455712451864
1785,0.00019255455712451864
1829,0.00019255455712451864
1830,0.00019255455712451864
1836,0.00019255455712451864
1288,0.00019255455712451864
1320,0.00019255455712451864
1352,0.00019255455712451864
1393,0.00012435311643369334
1801,8.242527647683201e-05
1045,8.183568677792041e-05
1568,8.172335435941542e-05
